,sv,xs,ys,zs,xs_dot,ys_dot,zs_dot,ts,C1C,constellation,time,TEC,iono_delay
2911,G03,12527690.736462817,16918228.96715973,16179491.450439887,-0.3227282886188476,2070.3756930539043,-2142.6823318416564,-0.000156861364303,21431174.629,G,2021-05-06 22:15:00,,
2912,G04,15256698.686692048,7259507.108682562,20516462.742658947,-2139.202535407238,1483.8106661679858,1060.5304459797271,-0.0001951894146259,20467130.328,G,2021-05-06 22:15:00,,
2913,G06,11394466.600788807,-10512803.24092776,21634875.18607873,2443.1983976384417,1207.9496557189073,-695.849757323947,1.3316893728192433e-05,21938845.751,G,2021-05-06 22:15:00,,
2914,G07,24897825.226844687,6092244.321405254,-7528266.185535369,779.9742886467232,662.8510477081948,2929.08879046461,0.0001434769801562,23922428.97,G,2021-05-06 22:15:00,,
2915,G09,22002387.55884235,-3078408.680232508,14517166.86817426,-1374.8881019088694,1264.8096883781195,2340.099912148204,-0.0003438455119067,20692443.676,G,2021-05-06 22:15:00,,
2916,G17,22620002.86257865,-13917901.578459084,289193.32631085464,97.95691001541088,190.87934430719167,-3222.174825326415,0.0004382090946819,23578856.714,G,2021-05-06 22:15:00,,
2917,G19,19066641.75938239,-16460751.189238012,7953291.743693302,1026.7490081887458,-310.6723320185521,-3007.896509845819,-3.390634446987224e-06,22973789.363,G,2021-05-06 22:15:00,,
2918,G21,17954433.667397574,15647482.302586546,-11528848.4092536,-1537.080165238858,-344.9426664902011,-2649.4821713078727,0.0001162901862698,25252983.268,G,2021-05-06 22:15:00,,
2919,G22,10230110.088200511,23355885.537828244,7964885.794420002,-138.54760553556326,1025.7967010321136,-2881.762079725447,-0.0006206795583239,23501819.241,G,2021-05-06 22:15:00,,
2920,G31,-9205488.798096577,12388983.83241884,21561276.0564844,-2456.191389330937,-1249.433400794123,-284.060190353355,-0.0001158007648882,24953704.978,G,2021-05-06 22:15:00,,
2921,G01,21611701.310008846,14541040.550475355,-6324289.697872955,-759.6373791038927,-166.48550055114504,-3071.7070303370338,0.0006964854401303,23917462.647,G,2021-05-06 22:20:00,,
2922,G02,-732128.7051735949,-16262316.909357969,21634103.527503856,2460.5018848532136,829.1809743793619,733.8277531931734,-0.0006020243727107,25290863.295,G,2021-05-06 22:20:00,,
2923,G03,12531996.188188627,17526970.186891317,15521389.702294243,28.42167997075205,1987.211378897092,-2243.954513396467,-0.0001568645020597,21536086.52,G,2021-05-06 22:20:00,,
2924,G04,14614034.068721496,7713398.961804486,20814921.47855573,-2144.2960545630585,1541.8100196197438,928.8747480522916,-0.0001951898921106,20526798.963,G,2021-05-06 22:20:00,,
2925,G06,12126944.21768942,-10159049.157742787,21405609.77263916,2438.986171429724,1150.160784222117,-832.3418270983849,1.3317951015783244e-05,21812296.977,G,2021-05-06 22:20:00,,
2926,G07,25118526.47263281,6281857.961646257,-6642736.069604453,690.7956129863658,601.753894921942,2973.5072808061705,0.0001434802543371,23731666.524,G,2021-05-06 22:20:00,,
2927,G09,21582637.29515031,-2687710.3616244365,15205040.951833278,-1422.5682905704102,1339.8813771846962,2244.9904413336267,-0.0003438462281338,20623412.864,G,2021-05-06 22:20:00,,
2928,G17,22634520.237272587,-13851076.031584658,-677427.3725835903,-0.7582911534439383,255.3167102908295,-3220.933420817932,0.0004382109364086,23728009.404,G,2021-05-06 22:20:00,,
2929,G19,19358646.88322336,-16548359.2068054,7043477.158051322,920.0125462851668,-272.5491006739669,-3056.5423815821086,-3.3891337807292988e-06,23096356.224,G,2021-05-06 22:20:00,,
2930,G21,17478036.81751689,15542913.021998402,-12312261.094963118,-1638.6190431049886,-351.4130506081918,-2572.3845347295746,0.0001162910048151,25446285.244,G,2021-05-06 22:20:00,,
2931,G22,10187880.83222733,23648078.989121307,7093131.757469138,-143.71092617647145,921.9559939256552,-2929.0238575315057,-0.0006206767957337,23649811.444,G,2021-05-06 22:20:00,,
2932,G31,-9943615.043965366,12021435.458921537,21455354.46957554,-2463.714605664997,-1200.52256215714,-421.94094645068736,-0.0001158014129031,25135897.407,G,2021-05-06 22:20:00,,
2933,G01,21367747.854563847,14486265.829502754,-7239626.603223788,-866.7441872766417,-197.845315344506,-3029.596915111026,0.0006964822341614,24133575.271,G,2021-05-06 22:25:00,,
2934,G02,11706.437184358949,-16019048.96874602,21834640.76093053,2497.579907023543,792.1444447614851,602.9005851535863,-0.0006020253617862,25115458.802,G,2021-05-06 22:25:00,,
2935,G03,12544370.487175263,18110157.469003,14833553.024025762,53.43411626489363,1900.0643011536447,-2340.884167349018,-0.0001568676398165,21645816.357,G,2021-05-06 22:25:00,,
2936,G04,13970676.169307914,8184381.779089563,21073608.345253546,-2143.839157383524,1597.6961870034756,795.4267054478073,-0.0001951903695953,20593764.913,G,2021-05-06 22:25:00,,
2937,G06,12857255.943840928,-9822839.477692124,21135629.631098263,2428.7511341060235,1091.044969115695,-967.2385860977574,1.3319008303374057e-05,21694127.595,G,2021-05-06 22:25:00,,
2938,G07,25311972.690246813,6453616.731590074,-5744727.600713871,598.3183329205766,543.8569103702232,3012.268284006888,0.0001434835285181,23542899.639,G,2021-05-06 22:25:00,,
2939,G09,21149377.459169984,-2274475.539611699,15863728.203058118,-1464.9404839938063,1414.9961052253457,2145.551955507562,-0.0003438469443608,20562187.423,G,2021-05-06 22:25:00,,
2940,G17,22619813.542004324,-13764306.578787364,-1642748.0930381094,-96.817341132836,323.803121810637,-3213.506081938974,0.0004382127781354,23880831.611,G,2021-05-06 22:25:00,,
2941,G19,19618704.7768546,-16623785.60409484,6119965.353148259,813.8308015126019,-229.47619609281955,-3099.1982870825705,-3.387633114471373e-06,23226919.703,G,2021-05-06 22:25:00,,
2942,G22,10143443.35011366,23908953.54064796,6208020.593338122,-153.27537568741582,817.0594661981042,-2970.794822103212,-0.0006206740331436,23800750.105,G,2021-05-06 22:25:00,,
2943,G31,-10683151.778380226,11668874.011181831,21308210.30919575,-2465.580734925208,-1149.5747774645404,-558.8336058218812,-0.0001158020609181,25323403.858,G,2021-05-06 22:25:00,,
2944,G01,21091657.60213814,14422835.654966254,-8141486.953808835,-973.822913423064,-224.1829530643698,-2981.878179417949,0.0006964790281926,24351383.29,G,2021-05-06 22:30:00,,
2945,G02,765919.8098802343,-15787292.770600645,21995743.17148948,2529.664224645224,752.4829595248614,470.96637663164177,-0.0006020263508617,24943046.717,G,2021-05-06 22:30:00,,
2946,G03,12563663.033192815,18666640.075770427,14117311.664884964,74.51093565303,1809.230754675958,-2433.2894905929493,-0.0001568707775732,21760322.242,G,2021-05-06 22:30:00,,
2947,G04,13328275.743095152,8671773.151283503,21292023.65750913,-2137.9312938878484,1651.147402124201,660.4403215729636,-0.0001951908470801,20667725.054,G,2021-05-06 22:30:00,,
2948,G06,13583588.926738596,-9504519.911857158,20825451.617487,2412.4571757682143,1030.9518765420362,-1100.2854973266562,1.3320065590964866e-05,21584779.495,G,2021-05-06 22:30:00,,
2949,G07,25477214.749608185,6608514.321501425,-4835946.075225737,502.81422676769125,489.3814713806122,3045.319874386757,0.000143486802699,23356596.838,G,2021-05-06 22:30:00,,
2950,G09,20704209.608788565,-1838742.6811247,16491958.171862414,-1501.9473952668834,1489.8109528378525,2041.974209088768,-0.0003438476605879,20508744.291,G,2021-05-06 22:30:00,,
2951,G17,22576726.61017587,-13656411.564398462,-2604911.654692692,-189.9090510037122,396.11481214145874,-3199.885475600157,0.0004382146198622,24036749.701,G,2021-05-06 22:30:00,,
2952,G19,19847038.556443285,-16685559.844956404,5184564.407235237,708.5807460354835,-181.5532626863356,-3135.792397968105,-3.386132448213448e-06,23364891.66,G,2021-05-06 22:30:00,,
2953,G22,10095472.71235566,24138242.48566343,5311212.356377158,-167.2680687027463,711.4411770877477,-3006.9911923729715,-0.0006206712705534,23954563.219,G,2021-05-06 22:30:00,,
2954,G26,-5041755.470153863,22603998.342180967,12695631.316087017,-600.7438705483405,-1550.7003514294563,2537.3955582264457,8.190562584786734e-05,25091821.656,G,2021-05-06 22:30:00,,
2955,G31,-11422390.475176344,11331861.480143534,21120179.200358044,-2461.717519185454,-1096.9182802964306,-694.4774475650833,-0.0001158027089331,25515696.421,G,2021-05-06 22:30:00,,
2956,G01,20783492.812781416,14352260.553998755,-9028201.989625888,-1080.5145867936053,-245.4763872775096,-2928.644535601697,0.0006964758222238,24570470.981,G,2021-05-06 22:35:00,,
2957,G02,1528990.9139881835,-15567793.089182606,22117142.3876076,2556.6085669850954,710.4828000200564,338.2501976921214,-0.0006020273399372,24774042.12,G,2021-05-06 22:35:00,,
2958,G03,12588664.947527606,19195358.211404108,13374049.07633498,91.4674023771776,1715.020509783476,-2520.9976564898507,-0.0001568739153299,21879556.72,G,2021-05-06 22:35:00,,
2959,G04,12688450.450851263,9174795.34090372,21469744.401395112,-2126.693554808618,1701.8501438932012,524.1726555324749,-0.0001951913245648,20748368.197,G,2021-05-06 22:35:00,,
2960,G06,14304123.044822603,-9204330.88059622,20475668.432608016,2390.091968662287,970.2335227709734,-1231.231541863672,1.3321122878555675e-05,21484671.383,G,2021-05-06 22:35:00,,
2961,G07,25613386.889870264,6747608.196828654,-3918110.802298006,404.5671188686492,438.531241684037,3072.6205474936787,0.0001434900768799,23173225.521,G,2021-05-06 22:35:00,,
2962,G09,20248749.081670634,-1380653.4096231775,17088518.56821208,-1533.5544715699189,1563.9813793604292,1934.455119270232,-0.000343848376815,20463040.073,G,2021-05-06 22:35:00,,
2963,G17,22506194.705668326,-13526279.462529805,-3562060.486478288,-279.73529817977146,472.00816049756014,-3180.07635839599,0.0004382164615889,24195185.702,G,2021-05-06 22:35:00,,
2964,G19,20043983.418278728,-16732244.746029634,4239102.059942213,604.6323422253463,-128.9029192925455,-3166.265473684265,-3.384631781955523e-06,23509658.561,G,2021-05-06 22:35:00,,
2965,G22,10042639.004882174,24335779.68512919,4404390.766732199,-185.69509744144148,605.4372958791688,-3037.539007704986,-0.0006206685079633,24111174.408,G,2021-05-06 22:35:00,,
2966,G26,-5228591.244856541,22126345.17996304,13444242.895026151,-645.2767683489732,-1632.932949881962,2452.542273228217,8.190712651412527e-05,25021960.505,G,2021-05-06 22:35:00,,
2967,G31,-12159604.310000392,11010860.608833827,20891674.43339026,-2452.075262060414,-1042.8862390602078,-828.61550255817,-0.0001158033569481,25712254.367,G,2021-05-06 22:35:00,,
2968,G01,20443423.42834475,14276054.242809435,-9898132.438830286,-1186.4605340974704,-261.72637622259,-2869.9988260289333,0.000696472616255,24790421.467,G,2021-05-06 22:40:00,,
2969,G02,2299358.076383926,-15361207.493270738,22198637.66644187,2578.2847924218186,666.4388619583292,204.97779685910223,-0.0006020283290127,24608867.278,G,2021-05-06 22:40:00,,
2970,G03,12618114.869735308,19695346.86912165,12605199.173581686,104.13850215979012,1617.7554999601423,-2603.845115134516,-0.0001568770530866,22003469.396,G,2021-05-06 22:40:00,,
2971,G04,12052778.448396672,9692577.964841256,21606425.07905969,-2110.2681155049627,1749.5005241127403,386.88334144216526,-0.0001951918020495,20835382.955,G,2021-05-06 22:40:00,,
2972,G06,15017038.057615416,-8922407.038999058,20086947.49863737,2361.6670539636534,909.2427367076128,-1359.8296709173912,1.3322180166146488e-05,21394201.319,G,2021-05-06 22:40:00,,
2973,G07,25719710.158430405,6872014.173964512,-2992951.988587652,303.87170846677105,391.4914503569759,3094.139143905521,0.0001434933510608,22993247.609,G,2021-05-06 22:40:00,,
2974,G09,19784618.157072056,-900452.7661147099,17652257.65473878,-1559.7499973880142,1637.16272611127,1823.200389065788,-0.0003438490930421,20425014.88,G,2021-05-06 22:40:00,,
2975,G16,-1017917.9578288766,25706834.69105012,5287658.847918597,-345.4915410369338,-679.4803523895042,3138.360454143909,-0.0003210817885701,25437148.775,G,2021-05-06 22:40:00,,
2976,G17,22409240.40275491,-13372874.698549263,-4512340.277730047,-366.0123529881941,551.2206062962075,-3154.0957339351467,0.0004382183033157,24355566.754,G,2021-05-06 22:40:00,,
2977,G19,20209984.29841144,-16762443.284182886,3285421.931269241,502.346967498338,-71.67017645492513,-3190.5708873622866,-3.383131115697598e-06,23660601.027,G,2021-05-06 22:40:00,,
2978,G22,9983613.65271173,24501499.99960976,3489260.237609676,-208.5414332000946,499.3847594611431,-3062.374303129312,-0.0006206657453731,24270499.305,G,2021-05-06 22:40:00,,
2979,G26,-5429177.9565731045,21624683.04683405,14166681.74100948,-692.3734615953597,-1710.7214171447558,2362.93991475014,8.190862718038319e-05,24960184.51,G,2021-05-06 22:40:00,,
2980,G01,20071726.77242589,14195726.802612271,-10749671.226670116,-1291.3037836024382,-272.9563725970248,-2806.0528214051947,0.0006964694102861,25010821.619,G,2021-05-06 22:45:00,,
2981,G02,3075423.959418509,-15168103.936618114,22240096.061928447,2594.583350910216,620.6534863320951,71.37536503989205,-0.0006020293180881,24447946.425,G,2021-05-06 22:45:00,,
2982,G03,12650704.985009013,20165739.277158946,11812243.509979771,112.37966684359412,1517.7684614046375,-2681.677873860965,-0.0001568801908433,22132003.677,G,2021-05-06 22:45:00,,
2983,G04,11422792.155864583,10224161.087586615,21701798.408401184,-2088.8175902451394,1793.8056362007444,248.83410201878527,-0.0001951922795342,20928451.424,G,2021-05-06 22:45:00,,
2984,G06,15720520.767027978,-8658777.264055964,19660029.701147422,2327.217829434222,848.331620354154,-1485.837250856568,1.33232374537373e-05,21313741.514,G,2021-05-06 22:45:00,,
2985,G07,25795495.49361466,6982900.791768436,-2062207.647904817,201.0323661411437,348.4282515101244,3109.8547592782293,0.0001434966252418,22817124.199,G,2021-05-06 22:45:00,,
2986,G09,19313439.20157192,-398489.0186119992,18182086.52385896,-1580.5450984512572,1709.0117227261967,1708.4231137577588,-0.0003438498092691,20394589.596,G,2021-05-06 22:45:00,,
2987,G16,-1125481.2411302463,25486061.75978113,6223619.699361428,-372.3269030088948,-791.9772353645383,3100.344312702968,-0.0003210835961909,25303091.093,G,2021-05-06 22:45:00,,
2988,G17,22286969.075576253,-13195243.182031522,-5453903.672767092,-448.4721538888474,633.4716579229922,-3121.972985017966,0.0004382201450425,24517319.915,G,2021-05-06 22:45:00,,
2989,G19,20345593.06698265,-16774805.214209158,2325379.737474814,402.0758885590109,-10.021754834837935,-3208.674620773153,-3.3816304494396725e-06,23817082.634,G,2021-05-06 22:45:00,,
2990,G22,9917075.76017702,24635439.317203674,2567542.8519229586,-235.77091455508435,393.619922539493,-3081.443271467941,-0.0006206629827829,24432447.001,G,2021-05-06 22:45:00,,
2991,G26,-5644245.084164341,21100379.112430144,14861549.919447027,-741.7673608904247,-1783.8427021938892,2268.7686148327857,8.191012784664112e-05,24906866.589,G,2021-05-06 22:45:00,,
2992,G01,19668786.83054553,14112777.895778388,-11581246.12284978,-1394.6904586717685,-279.2123457882707,-2736.927012042862,0.0006964662043173,25231259.014,G,2021-05-06 22:50:00,,
2993,G02,3855561.1998599977,-14988958.702550624,22241452.522436213,2605.413683146923,573.435268101501,-62.33069782438992,-0.0006020303071636,24291705.798,G,2021-05-06 22:50:00,,
2994,G03,12685087.255438035,20605769.93017281,10996708.37028942,116.06740859302217,1415.401530435215,-2754.3517576862537,-0.0001568833286001,22265096.801,G,2021-05-06 22:50:00,,
2995,G04,10799972.233793491,10768498.712486954,21755675.87606449,-2062.524299518996,1834.48485905856,110.28825727470952,-0.0001951927570189,21027261.005,G,2021-05-06 22:50:00,,
2996,G06,16412772.16009721,-8413365.103200044,19195727.998753943,2286.803438010897,787.8500135747875,-1609.016500579521,1.332429474132811e-05,21243630.891,G,2021-05-06 22:50:00,,
2997,G07,25840146.4420485,7081483.503250647,-1127620.539775435,96.36190277831204,309.48816582531504,3119.756641756906,0.0001434998994227,22645305.729,G,2021-05-06 22:50:00,,
2998,G09,18836827.82853568,124786.97998908348,18676981.25443217,-1595.9736462683943,1779.1879902402502,1590.3433715087224,-0.0003438505254962,20371670.237,G,2021-05-06 22:50:00,,
2999,G16,-1241744.903281212,25231884.074905083,7147248.593827037,-403.4695491233797,-902.1171898523556,3056.160210043668,-0.0003210854038116,25174005.26,G,2021-05-06 22:50:00,,
3000,G17,22140564.01358935,-12992517.523281883,-6384914.001153883,-526.8635246576675,718.4639929249962,-3083.74997907611,0.0004382219867693,24679880.301,G,2021-05-06 22:50:00,,
3001,G19,20451465.27307388,-16768033.46772846,1360839.5130133077,304.1587916918432,55.85469108801781,-3220.5552291890817,-3.380129783181747e-06,23978461.228,G,2021-05-06 22:50:00,,
3002,G22,9841718.441600185,24737734.17609292,1640975.2923392158,-267.32632287760555,288.47720575421306,-3094.702411775828,-0.0006206602201928,24596921.042,G,2021-05-06 22:50:00,,
3003,G26,-5874440.220508845,20554864.581235617,15527504.908453526,-793.1793598124464,-1852.0931030905515,2170.217588738692,8.191162851289904e-05,24862347.004,G,2021-05-06 22:50:00,,
3004,G30,22815842.4897992,-2932317.629726122,-13419934.70144918,1544.730608396363,779.4382945304665,2421.8877418797906,-0.0004226485652906,25772964.929,G,2021-05-06 22:50:00,,
3005,G01,19235093.114455737,14028690.048312403,-12391322.325259466,-1496.2711558829003,-280.56251768874336,-2662.750392417808,0.0006964629983485,25451326.97,G,2021-05-06 22:55:00,,
3006,G02,4638118.157978987,-14824154.708876817,22202709.91873239,2610.704555560123,525.0978459906557,-195.914014119758,-0.0006020312962391,24140571.771,G,2021-05-06 22:55:00,,
3007,G03,12719879.8276595,21014777.19430964,10160161.788841575,115.0998612824372,1311.0048048937124,-2821.732649438598,-0.0001568864663568,22402676.565,G,2021-05-06 22:55:00,,
3008,G04,10185741.791696686,11324462.65673058,21767948.14241673,-2031.5894534104984,1871.2711104596704,-28.489770840103105,-0.0001951932345037,21131494.553,G,2021-05-06 22:55:00,,
